unique_game_id,DATE,Home Team,Away Team,HOME_PRIOR_WIN_V_OPP,AWAY_PRIOR_WIN_V_OPP,HOME_IP_AVAIL,AWAY_IP_AVAIL,Home Odds Close,Away Odds Close,Home Relative Age Diff,Home All Stars,Away All Stars,Away Underdog,Underdog Win,Home FG,Home FG%,Home 3P,Home 3P%,Home FT,Home FT%,Home ORB,Home DRB,Home AST,Home STL,Home BLK,Home TOV,Home PF,Home TS%,Home eFG%,Home 3PAr,Home FTr,Home ORB%,Home DRB%,Home AST%,Home STL%,Home BLK%,Home TOV%,Home ORtg,Home DRtg,Away FG,Away FG%,Away 3P,Away 3P%,Away FT,Away FT%,Away ORB,Away DRB,Away AST,Away STL,Away BLK,Away TOV,Away PF,Away TS%,Away eFG%,Away 3PAr,Away FTr,Away ORB%,Away DRB%,Away AST%,Away STL%,Away BLK%,Away TOV%,Away ORtg,Away DRtg,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT,Home Team Cut_offensive,Away Team Cut_offensive,Home Team Handoff_defensive,Away Team Handoff_defensive,Home Team Handoff_offensive,Away Team Handoff_offensive,Home Team Isolation_defensive,Away Team Isolation_defensive,Home Team Isolation_offensive,Away Team Isolation_offensive,Home Team Misc_offensive,Away Team Misc_offensive,Home Team OffScreen_defensive,Away Team OffScreen_defensive,Home Team OffScreen_offensive,Away Team OffScreen_offensive,Home Team PnRBH_defensive,Away Team PnRBH_defensive,Home Team PnRBH_offensive,Away Team PnRBH_offensive,Home Team PnRRM_defensive,Away Team PnRRM_defensive,Home Team PnRRM_offensive,Away Team PnRRM_offensive,Home Team Postup_defensive,Away Team Postup_defensive,Home Team Postup_offensive,Away Team Postup_offensive,Home Team Putbacks_defensive,Away Team Putbacks_defensive,Home Team Putbacks_offensive,Away Team Putbacks_offensive,Home Team Spotup_defensive,Away Team Spotup_defensive,Home Team Spotup_offensive,Away Team Spotup_offensive,Home Team Transition_defensive,Away Team Transition_defensive,Home Team Transition_offensive,Away Team Transition_offensive
2018-10-16_Boston Celtics_Philadelphia 76ers,2018-10-16,Boston Celtics,Philadelphia 76ers,0.0,0.0,1.0,0.7142857142857142,1.462,2.7630000000000003,2.5,2.0,2.0,1.0,0.0,42.0,0.433,11.0,0.29699999999999993,10.0,0.7140000000000003,12.0,43.0,21.0,7.0,5.0,14.0,20.0,0.5090000000000001,0.4900000000000001,0.3810000000000001,0.14400000000000007,22.60000000000001,87.79999999999997,50.0,6.700000000000001,8.2,11.900000000000004,100.70000000000003,83.40000000000002,34.0,0.391,5.0,0.1920000000000001,14.0,0.609,6.0,41.0,18.0,8.0,5.0,16.0,20.0,0.4480000000000002,0.42,0.2990000000000001,0.2640000000000001,12.199999999999996,77.40000000000002,52.89999999999999,7.7,8.3,14.099999999999998,83.40000000000002,100.70000000000003,0.5,0.5,0.5,0.5,0.24100000000000002,0.828,0.7240000000000001,0.69,0.31,0.517,0.44799999999999995,0.552,0.862,0.069,0.24100000000000002,0.655,0.862,0.517,0.897,0.483,0.966,0.483,0.759,0.586,0.621,1.0,0.379,0.069,0.414,0.345,0.207,0.586,0.7929999999999999,0.621,0.172,0.655,1.0,0.966,0.897,0.379,0.897,0.9309999999999999,0.207,0.31
2018-10-16_Golden State Warriors_Oklahoma City Thunder,2018-10-16,Golden State Warriors,Oklahoma City Thunder,0.0,0.0,0.8571428571428573,0.7142857142857142,1.088,8.311,3.0,2.0,2.0,1.0,0.0,42.0,0.4420000000000001,7.0,0.269,17.0,0.9440000000000002,17.0,41.0,28.0,7.0,7.0,21.0,29.0,0.5250000000000001,0.4789999999999999,0.27399999999999997,0.18900000000000008,37.0,71.9,66.70000000000002,6.799999999999999,13.0,16.9,105.59999999999997,97.70000000000003,33.0,0.3629999999999998,10.0,0.2699999999999999,24.0,0.6490000000000004,16.0,29.0,21.0,12.0,6.0,14.0,21.0,0.466,0.418,0.40700000000000003,0.40700000000000003,28.10000000000001,63.0,63.6,11.699999999999996,8.7,11.5,97.70000000000003,105.59999999999997,0.5,0.5,0.5,0.5,0.9309999999999999,0.517,0.7929999999999999,1.0,0.379,0.0,0.621,0.966,0.897,0.207,0.31,0.276,0.897,0.31,1.0,0.9309999999999999,0.7929999999999999,1.0,1.0,0.69,0.31,0.7929999999999999,0.69,0.828,0.862,0.7929999999999999,0.414,0.7240000000000001,0.759,0.034,0.069,0.0,0.655,0.759,0.7929999999999999,0.44799999999999995,0.517,0.138,0.9309999999999999,0.517
2018-10-17_Charlotte Hornets_Milwaukee Bucks,2018-10-17,Charlotte Hornets,Milwaukee Bucks,0.0,0.0,1.0,0.8571428571428573,2.362,1.6150000000000002,-2.0,1.0,1.0,0.0,0.0,41.0,0.4459999999999999,16.0,0.42100000000000015,14.0,0.6359999999999998,9.0,32.0,21.0,8.0,9.0,11.0,19.0,0.551,0.5329999999999997,0.4130000000000001,0.239,16.4,74.40000000000002,51.20000000000001,7.8,17.6,9.800000000000002,109.20000000000002,110.20000000000002,42.0,0.4939999999999999,14.0,0.41200000000000003,15.0,0.75,11.0,46.0,26.0,5.0,4.0,21.0,25.0,0.6020000000000001,0.5760000000000003,0.4000000000000001,0.235,25.600000000000005,83.59999999999998,61.9,4.900000000000001,7.400000000000002,18.300000000000004,110.20000000000002,109.20000000000002,0.5,0.5,0.5,0.5,0.7929999999999999,0.172,0.586,0.483,0.7240000000000001,0.9309999999999999,0.034,0.897,0.586,0.7929999999999999,0.483,0.9309999999999999,0.24100000000000002,0.44799999999999995,0.345,0.034,0.207,0.862,0.897,0.828,0.172,0.759,0.207,0.966,0.9309999999999999,0.10300000000000001,0.31,0.7929999999999999,0.207,0.172,0.7929999999999999,0.483,0.345,0.552,0.207,0.483,0.207,0.069,0.966,0.655
2018-10-17_Detroit Pistons_Brooklyn Nets,2018-10-17,Detroit Pistons,Brooklyn Nets,0.0,0.0,0.7142857142857142,0.8571428571428573,1.392,3.0480000000000005,1.0,1.0,1.0,1.0,0.0,39.0,0.4240000000000001,6.0,0.25,19.0,0.8640000000000004,14.0,32.0,21.0,5.0,5.0,14.0,20.0,0.5060000000000001,0.457,0.2610000000000001,0.239,29.2,86.5,53.79999999999998,5.0,9.099999999999998,12.099999999999996,103.0,100.0,40.0,0.4879999999999997,5.0,0.18500000000000005,15.0,0.6820000000000003,5.0,34.0,28.0,9.0,5.0,17.0,23.0,0.545,0.518,0.32899999999999985,0.2679999999999999,13.5,70.79999999999998,70.0,9.0,7.400000000000002,15.6,100.0,103.0,0.5,0.5,0.5,0.5,0.345,0.069,0.31,0.345,0.172,0.24100000000000002,0.414,0.10300000000000001,0.31,0.655,0.345,0.517,0.414,0.207,0.276,0.586,0.9309999999999999,0.069,0.483,0.31,0.69,0.207,0.0,0.586,0.828,0.24100000000000002,0.379,0.345,0.517,0.828,0.414,0.379,0.828,0.0,0.966,0.9309999999999999,0.7240000000000001,0.966,0.586,0.0
2018-10-17_Houston Rockets_New Orleans Pelicans,2018-10-17,Houston Rockets,New Orleans Pelicans,0.0,0.0,0.8571428571428573,1.0,1.278,3.812,1.0,1.0,1.0,1.0,1.0,39.0,0.4240000000000001,16.0,0.3330000000000001,18.0,0.75,8.0,29.0,21.0,8.0,7.0,11.0,22.0,0.546,0.5109999999999999,0.5220000000000001,0.2610000000000001,16.699999999999996,67.4,53.79999999999998,7.8,9.599999999999998,9.699999999999998,108.79999999999998,127.2,52.0,0.531,10.0,0.4000000000000001,17.0,0.7729999999999998,14.0,40.0,36.0,8.0,3.0,12.0,25.0,0.6080000000000001,0.5820000000000002,0.25499999999999995,0.2240000000000001,32.60000000000001,83.29999999999998,69.20000000000002,7.8,6.799999999999999,10.0,127.2,108.79999999999998,0.5,0.5,0.5,0.5,0.207,0.897,0.966,0.9309999999999999,0.621,1.0,0.828,0.483,1.0,0.44799999999999995,0.759,0.966,0.9309999999999999,0.655,0.621,0.069,0.621,0.897,0.9309999999999999,0.517,0.069,0.586,0.759,0.897,0.552,0.172,0.828,0.621,0.069,0.483,0.10300000000000001,1.0,0.414,0.44799999999999995,0.552,0.621,0.483,0.24100000000000002,1.0,0.345
2018-10-17_Indiana Pacers_Memphis Grizzlies,2018-10-17,Indiana Pacers,Memphis Grizzlies,0.0,0.0,1.0,0.5714285714285713,1.3275,3.4505000000000003,-2.0,0.0,1.0,1.0,0.0,47.0,0.5660000000000001,10.0,0.3849999999999999,7.0,0.5379999999999999,13.0,44.0,29.0,2.0,7.0,20.0,24.0,0.6259999999999999,0.6270000000000001,0.31299999999999994,0.157,38.20000000000001,86.29999999999997,61.70000000000002,2.1000000000000005,12.699999999999996,18.399999999999995,118.7,88.79999999999997,25.0,0.298,10.0,0.34499999999999986,23.0,0.821,7.0,21.0,16.0,11.0,3.0,7.0,18.0,0.431,0.3570000000000001,0.34499999999999986,0.3330000000000001,13.699999999999996,61.79999999999998,64.0,11.800000000000004,5.299999999999999,6.799999999999999,88.79999999999997,118.7,0.5,0.5,0.5,0.5,0.0,0.034,0.621,0.069,0.966,0.483,0.862,0.69,0.379,0.517,0.69,0.0,0.828,0.069,0.24100000000000002,0.31,0.7240000000000001,0.24100000000000002,0.7240000000000001,0.552,0.552,0.138,0.138,0.276,0.621,0.69,0.655,0.034,0.0,0.862,0.276,0.552,0.276,0.31,0.655,0.069,0.828,0.414,0.862,0.172
2018-10-17_Los Angeles Clippers_Denver Nuggets,2018-10-17,Los Angeles Clippers,Denver Nuggets,0.0,0.0,1.0,1.0,2.1184210526315783,1.7526315789473683,5.0,1.0,1.0,0.0,0.0,35.0,0.3979999999999999,8.0,0.28600000000000003,20.0,0.8330000000000001,9.0,38.0,21.0,3.0,9.0,12.0,32.0,0.4970000000000001,0.4429999999999998,0.3179999999999999,0.273,17.6,73.1,60.0,3.0,14.300000000000004,10.900000000000004,99.09999999999997,108.20000000000003,33.0,0.37899999999999984,8.0,0.3330000000000001,33.0,0.7859999999999997,14.0,42.0,20.0,6.0,9.0,10.0,22.0,0.5069999999999999,0.4249999999999999,0.2759999999999999,0.483,26.89999999999999,82.40000000000002,60.6,6.099999999999998,15.0,8.7,108.20000000000003,99.09999999999997,0.5,0.5,0.5,0.5,0.862,0.552,0.172,0.897,0.276,0.7929999999999999,0.069,0.379,0.966,0.034,0.897,0.621,1.0,0.172,0.552,0.828,0.759,0.172,0.44799999999999995,0.655,0.379,0.517,1.0,0.414,1.0,0.379,0.517,0.69,0.655,1.0,0.759,0.44799999999999995,0.379,0.069,0.24100000000000002,0.828,0.379,0.034,0.138,0.621
2018-10-17_New York Knicks_Atlanta Hawks,2018-10-17,New York Knicks,Atlanta Hawks,0.0,0.0,0.4285714285714287,0.7142857142857142,1.6000000000000003,2.39,-0.5,0.0,0.0,1.0,0.0,45.0,0.455,12.0,0.3639999999999999,24.0,0.7740000000000004,10.0,36.0,21.0,12.0,6.0,15.0,23.0,0.5589999999999999,0.515,0.3330000000000001,0.31299999999999994,20.800000000000004,83.70000000000002,46.70000000000002,10.599999999999998,11.099999999999996,11.800000000000004,111.0,94.29999999999997,41.0,0.4560000000000001,10.0,0.2780000000000001,15.0,0.833,7.0,38.0,19.0,7.0,3.0,24.0,30.0,0.546,0.5109999999999999,0.4000000000000001,0.20000000000000004,16.300000000000004,79.20000000000002,46.29999999999998,6.200000000000002,4.5,19.7,94.29999999999997,111.0,0.5,0.5,0.5,0.5,0.655,0.31,0.759,0.10300000000000001,0.655,0.759,1.0,0.9309999999999999,0.10300000000000001,0.828,0.069,0.586,0.483,0.0,0.414,0.517,0.517,0.0,0.138,0.034,0.24100000000000002,0.897,0.483,0.44799999999999995,0.7240000000000001,0.069,0.759,0.0,0.138,0.414,0.621,0.345,0.172,0.586,0.172,0.138,0.552,0.862,0.414,0.44799999999999995
2018-10-17_Orlando Magic_Miami Heat,2018-10-17,Orlando Magic,Miami Heat,0.0,0.0,0.8571428571428573,0.8571428571428573,2.1354999999999995,1.7395,-2.5,1.0,0.0,0.0,1.0,39.0,0.4149999999999999,7.0,0.2800000000000001,19.0,0.6129999999999998,14.0,37.0,20.0,7.0,7.0,12.0,25.0,0.483,0.4520000000000001,0.266,0.33,26.89999999999999,72.5,51.29999999999998,6.799999999999999,10.900000000000004,10.0,100.5,97.59999999999997,38.0,0.3920000000000001,9.0,0.273,16.0,0.7270000000000002,14.0,38.0,16.0,4.0,5.0,16.0,28.0,0.473,0.43799999999999983,0.3399999999999999,0.22699999999999995,27.5,73.1,42.10000000000001,3.9,7.2,13.0,97.59999999999997,100.5,0.5,0.5,0.5,0.5,0.44799999999999995,0.483,0.379,0.517,0.069,0.69,0.517,0.759,0.414,0.172,0.379,0.828,0.276,0.345,0.172,0.655,0.345,0.655,0.345,0.414,0.276,0.10300000000000001,0.172,0.517,0.44799999999999995,0.897,0.069,0.172,0.9309999999999999,0.586,0.24100000000000002,0.517,0.897,0.483,0.517,0.345,0.172,0.69,0.483,0.552
2018-10-17_Phoenix Suns_Dallas Mavericks,2018-10-17,Phoenix Suns,Dallas Mavericks,0.0,0.0,0.7142857142857142,0.8571428571428573,2.1775,1.7099999999999995,-2.0,0.0,1.0,0.0,1.0,44.0,0.5429999999999999,19.0,0.5589999999999999,14.0,0.875,6.0,38.0,35.0,5.0,2.0,11.0,22.0,0.6869999999999998,0.66,0.42,0.198,17.6,79.20000000000002,79.5,5.400000000000002,3.6,11.099999999999996,130.59999999999997,108.0,38.0,0.4320000000000002,10.0,0.303,14.0,0.6999999999999997,10.0,28.0,28.0,7.0,5.0,9.0,16.0,0.517,0.4890000000000001,0.375,0.22699999999999995,20.800000000000004,82.40000000000002,73.70000000000002,7.599999999999998,10.599999999999998,8.5,108.0,130.59999999999997,0.5,0.5,0.5,0.5,0.759,0.966,0.138,0.0,0.207,0.44799999999999995,0.276,0.655,0.138,0.276,0.034,0.207,0.138,0.034,0.379,0.44799999999999995,0.138,0.034,0.207,0.276,0.862,0.414,0.552,0.862,0.034,0.276,0.24100000000000002,0.9309999999999999,0.897,0.552,0.31,0.7240000000000001,0.24100000000000002,0.69,0.0,0.862,0.10300000000000001,0.621,0.10300000000000001,0.069
