unique_game_id,DATE,Home Team,Away Team,HOME_PRIOR_WIN_V_OPP,AWAY_PRIOR_WIN_V_OPP,HOME_IP_AVAIL,AWAY_IP_AVAIL,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close,Home Relative Age Diff,Home All Stars,Away All Stars,Away Underdog,Underdog Win,Home FG,Home FGA,Home FG%,Home 3P,Home 3PA,Home 3P%,Home FT,Home FTA,Home FT%,Home ORB,Home DRB,Home TRB,Home AST,Home STL,Home BLK,Home TOV,Home PF,Home PTS,Home TS%,Home eFG%,Home 3PAr,Home FTr,Home ORB%,Home DRB%,Home TRB%,Home AST%,Home STL%,Home BLK%,Home TOV%,Home ORtg,Home DRtg,Away FG,Away FGA,Away FG%,Away 3P,Away 3PA,Away 3P%,Away FT,Away FTA,Away FT%,Away ORB,Away DRB,Away TRB,Away AST,Away STL,Away BLK,Away TOV,Away PF,Away PTS,Away TS%,Away eFG%,Away 3PAr,Away FTr,Away ORB%,Away DRB%,Away TRB%,Away AST%,Away STL%,Away BLK%,Away TOV%,Away ORtg,Away DRtg,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2010-10-26_Los Angeles Lakers_Houston Rockets,2010-10-26,Los Angeles Lakers,Houston Rockets,0.0,0.0,0.8571428571428572,0.8571428571428572,1.227857142857143,1.3033333333333332,3.9671428571428566,3.5333333333333328,5.0,3.0,1.0,1.0,0.0,40.0,96.0,0.41699999999999987,9.0,21.0,0.42900000000000005,23.0,28.0,0.8209999999999998,14.0,30.0,44.0,21.0,11.0,4.0,12.0,24.0,112.0,0.5170000000000001,0.4640000000000002,0.2189999999999999,0.2919999999999999,27.5,65.20000000000002,45.399999999999984,52.5,10.699999999999998,5.599999999999999,10.0,109.09999999999997,107.20000000000003,38.0,91.0,0.4180000000000001,8.0,20.0,0.4000000000000001,26.0,28.0,0.9290000000000002,16.0,37.0,53.0,25.0,6.0,7.0,20.0,25.0,110.0,0.532,0.4619999999999999,0.22000000000000008,0.30799999999999994,34.800000000000004,72.5,54.600000000000016,65.79999999999998,5.799999999999998,9.3,16.199999999999996,107.20000000000003,109.09999999999997,0.5,0.5,0.5,0.5
2010-10-26_Portland Trail Blazers_Phoenix Suns,2010-10-26,Portland Trail Blazers,Phoenix Suns,0.0,0.0,1.0,0.8571428571428572,1.3050000000000002,1.3079999999999998,3.248571428571428,3.4926666666666666,-1.5,1.0,1.0,1.0,0.0,43.0,93.0,0.4619999999999999,10.0,20.0,0.5,10.0,15.0,0.6669999999999999,18.0,30.0,48.0,31.0,11.0,2.0,12.0,22.0,106.0,0.532,0.516,0.21499999999999997,0.161,43.899999999999984,81.1,61.5,72.10000000000001,12.300000000000002,3.600000000000001,10.800000000000002,118.29999999999997,102.70000000000003,36.0,74.0,0.4859999999999998,9.0,19.0,0.47400000000000014,11.0,16.0,0.6880000000000001,7.0,23.0,30.0,15.0,3.0,4.0,19.0,19.0,92.0,0.5679999999999998,0.5469999999999999,0.25700000000000006,0.21600000000000008,18.9,56.100000000000016,38.5,41.7,3.299999999999999,5.5,19.0,102.70000000000003,118.29999999999997,0.5,0.5,0.5,0.5
2010-10-27_Dallas Mavericks_Charlotte Hornets,2010-10-27,Dallas Mavericks,Charlotte Hornets,0.0,0.0,1.0,0.8571428571428572,1.290714285714286,1.3366666666666667,3.266428571428571,3.308,4.0,2.0,0.0,1.0,0.0,41.0,75.0,0.5469999999999999,4.0,15.0,0.26699999999999996,15.0,18.0,0.8330000000000001,7.0,34.0,41.0,29.0,12.0,5.0,16.0,18.0,101.0,0.609,0.5730000000000002,0.20000000000000004,0.2400000000000001,20.0,81.0,53.20000000000002,70.70000000000002,13.0,8.299999999999999,16.199999999999996,109.5,93.20000000000003,29.0,73.0,0.39700000000000013,5.0,13.0,0.3849999999999999,23.0,24.0,0.9580000000000001,8.0,28.0,36.0,22.0,8.0,3.0,20.0,15.0,86.0,0.5149999999999999,0.43200000000000016,0.17799999999999996,0.32899999999999985,19.0,80.0,46.79999999999999,75.9,8.700000000000001,5.0,19.300000000000004,93.20000000000003,109.5,0.5,0.5,0.5,0.5
2010-10-27_Oklahoma City Thunder_Chicago Bulls,2010-10-27,Oklahoma City Thunder,Chicago Bulls,0.0,0.0,0.8571428571428572,0.8571428571428572,1.3584615384615388,1.34,2.8500000000000005,3.2906666666666666,-4.5,2.0,1.0,1.0,0.0,32.0,78.0,0.4100000000000001,4.0,18.0,0.222,38.0,47.0,0.8089999999999997,9.0,35.0,44.0,17.0,11.0,10.0,12.0,15.0,106.0,0.537,0.436,0.23099999999999996,0.6029999999999999,20.0,70.0,46.29999999999999,53.100000000000016,11.099999999999996,12.699999999999998,10.800000000000002,107.20000000000003,96.09999999999998,40.0,93.0,0.42999999999999994,2.0,14.0,0.14300000000000004,13.0,22.0,0.591,15.0,36.0,51.0,21.0,6.0,6.0,14.0,28.0,95.0,0.463,0.4409999999999999,0.15099999999999997,0.23700000000000007,30.0,80.0,53.70000000000002,52.5,6.099999999999999,10.0,12.0,96.09999999999998,107.20000000000003,0.5,0.5,0.5,0.5
2010-10-27_Philadelphia 76ers_Miami Heat,2010-10-27,Philadelphia 76ers,Miami Heat,0.0,0.0,0.7142857142857141,0.7142857142857141,3.4875000000000003,3.96,1.2558333333333334,1.252,-6.5,0.0,2.0,0.0,0.0,36.0,83.0,0.4340000000000001,7.0,18.0,0.3890000000000001,8.0,11.0,0.7270000000000002,10.0,28.0,38.0,24.0,10.0,4.0,16.0,22.0,87.0,0.49500000000000005,0.47600000000000003,0.21700000000000005,0.133,23.800000000000008,84.79999999999998,50.70000000000001,66.70000000000002,10.900000000000004,7.5,15.400000000000004,95.09999999999998,106.0,33.0,69.0,0.4779999999999998,8.0,16.0,0.5,23.0,31.0,0.7420000000000002,5.0,32.0,37.0,15.0,8.0,6.0,16.0,18.0,97.0,0.587,0.5359999999999998,0.2320000000000001,0.4489999999999999,15.199999999999996,76.20000000000002,49.29999999999999,45.5,8.700000000000001,9.2,16.199999999999996,106.0,95.09999999999998,0.5,0.0,0.5,0.0
2010-10-27_San Antonio Spurs_Indiana Pacers,2010-10-27,San Antonio Spurs,Indiana Pacers,0.0,0.0,1.0,1.0,1.169230769230769,1.2019999999999997,4.533846153846154,4.532,3.0,2.0,0.0,1.0,0.0,42.0,83.0,0.5060000000000001,9.0,20.0,0.4500000000000001,29.0,36.0,0.8059999999999996,9.0,26.0,35.0,29.0,15.0,5.0,14.0,21.0,122.0,0.6170000000000002,0.5600000000000003,0.24100000000000008,0.4340000000000001,25.0,74.29999999999998,49.29999999999999,69.0,14.900000000000004,8.900000000000002,12.400000000000004,121.0,108.09999999999997,41.0,77.0,0.532,8.0,21.0,0.3810000000000001,19.0,28.0,0.6790000000000002,9.0,27.0,36.0,20.0,9.0,6.0,23.0,26.0,109.0,0.61,0.5839999999999999,0.2730000000000001,0.36399999999999993,25.699999999999992,75.0,50.70000000000001,48.79999999999999,8.900000000000002,9.5,20.5,108.09999999999997,121.0,0.5,0.5,0.5,0.5
2010-10-28_Orlando Magic_Washington Wizards,2010-10-28,Orlando Magic,Washington Wizards,0.0,0.0,1.0,1.0,1.0444444444444445,1.0500000000000003,10.034444444444444,10.496428571428572,4.0,1.0,0.0,1.0,0.0,43.0,77.0,0.5579999999999999,8.0,24.0,0.3330000000000001,18.0,32.0,0.5629999999999998,11.0,42.0,53.0,20.0,5.0,3.0,21.0,22.0,112.0,0.6150000000000001,0.6100000000000001,0.31199999999999994,0.4160000000000001,33.300000000000004,93.29999999999997,67.89999999999999,46.5,5.0,5.1000000000000005,18.699999999999996,113.0,83.79999999999998,29.0,78.0,0.372,4.0,19.0,0.211,21.0,30.0,0.7,3.0,22.0,25.0,17.0,10.0,3.0,13.0,25.0,83.0,0.455,0.39700000000000013,0.2439999999999999,0.3849999999999999,6.700000000000002,66.70000000000002,32.10000000000001,58.600000000000016,10.099999999999998,5.700000000000002,12.5,83.79999999999998,113.0,0.5,0.5,0.5,0.5
2010-10-28_Utah Jazz_Phoenix Suns,2010-10-28,Utah Jazz,Phoenix Suns,0.0,0.0,0.5714285714285713,0.8571428571428572,1.3364285714285715,1.2953333333333332,3.040714285714285,3.5600000000000005,-1.0,0.0,1.0,1.0,1.0,36.0,84.0,0.42900000000000005,3.0,13.0,0.23099999999999996,19.0,27.0,0.7040000000000001,14.0,31.0,45.0,19.0,8.0,6.0,16.0,28.0,94.0,0.49000000000000016,0.4459999999999999,0.15499999999999997,0.321,30.39999999999999,72.10000000000001,50.600000000000016,52.79999999999998,8.400000000000002,11.099999999999996,14.300000000000004,99.0,115.79999999999997,37.0,80.0,0.463,10.0,26.0,0.3849999999999999,26.0,34.0,0.7650000000000001,12.0,32.0,44.0,20.0,11.0,4.0,14.0,25.0,110.0,0.579,0.5250000000000001,0.32500000000000007,0.4249999999999999,27.89999999999999,69.60000000000001,49.399999999999984,54.100000000000016,11.599999999999996,5.599999999999999,12.800000000000002,115.79999999999997,99.0,0.0,0.0,0.0,0.0
2010-10-29_Boston Celtics_New York Knicks,2010-10-29,Boston Celtics,New York Knicks,0.0,0.0,1.0,0.8571428571428572,1.1655555555555557,1.1833333333333333,4.394,4.834666666666666,2.5,3.0,0.0,1.0,0.0,44.0,91.0,0.484,5.0,16.0,0.313,12.0,18.0,0.6669999999999999,14.0,40.0,54.0,33.0,2.0,1.0,17.0,23.0,105.0,0.5309999999999999,0.511,0.17600000000000002,0.19799999999999998,32.60000000000001,81.6,58.70000000000002,75.0,2.0,1.6999999999999995,14.699999999999996,107.59999999999997,103.5,37.0,85.0,0.43499999999999983,9.0,27.0,0.3330000000000001,18.0,27.0,0.6669999999999999,9.0,29.0,38.0,24.0,8.0,9.0,10.0,20.0,101.0,0.521,0.48799999999999977,0.31799999999999995,0.31799999999999995,18.4,67.39999999999999,41.3,64.89999999999999,8.200000000000001,12.0,9.400000000000002,103.5,107.59999999999997,0.5,1.0,0.5,1.0
2010-10-29_Charlotte Hornets_Indiana Pacers,2010-10-29,Charlotte Hornets,Indiana Pacers,0.0,0.0,0.8571428571428572,1.0,1.3900000000000001,1.486,2.739285714285714,2.6479999999999992,0.0,0.0,0.0,1.0,1.0,31.0,70.0,0.44299999999999984,4.0,12.0,0.3330000000000001,35.0,45.0,0.7780000000000002,15.0,30.0,45.0,17.0,3.0,7.0,17.0,21.0,101.0,0.5620000000000002,0.47100000000000003,0.17099999999999996,0.643,37.5,76.9,57.0,54.79999999999998,3.399999999999999,13.699999999999996,15.900000000000004,113.40000000000003,116.79999999999997,36.0,80.0,0.4500000000000001,12.0,29.0,0.4139999999999999,20.0,24.0,0.8330000000000001,9.0,25.0,34.0,25.0,5.0,11.0,10.0,28.0,104.0,0.574,0.5250000000000001,0.3629999999999999,0.29999999999999993,23.100000000000005,62.5,43.0,69.39999999999999,5.599999999999999,19.0,9.900000000000002,116.79999999999997,113.40000000000003,0.0,0.0,0.0,0.0
2010-10-29_Dallas Mavericks_Memphis Grizzlies,2010-10-29,Dallas Mavericks,Memphis Grizzlies,0.0,0.0,1.0,0.8571428571428572,1.106,1.1199999999999999,5.826666666666667,6.230666666666666,4.5,2.0,0.0,1.0,1.0,34.0,72.0,0.4720000000000002,6.0,18.0,0.3330000000000001,16.0,24.0,0.6669999999999999,8.0,37.0,45.0,24.0,7.0,6.0,18.0,22.0,90.0,0.545,0.5140000000000001,0.25,0.3330000000000001,20.5,72.5,50.0,70.60000000000001,7.599999999999998,9.2,17.900000000000002,97.70000000000003,98.79999999999997,31.0,80.0,0.38799999999999996,4.0,15.0,0.26699999999999996,25.0,36.0,0.6940000000000003,14.0,31.0,45.0,17.0,12.0,3.0,13.0,24.0,91.0,0.47499999999999987,0.41300000000000003,0.18800000000000003,0.4500000000000001,27.5,79.5,50.0,54.79999999999998,13.0,5.599999999999999,11.900000000000004,98.79999999999997,97.70000000000003,1.0,0.0,1.0,0.0
2010-10-29_Detroit Pistons_Oklahoma City Thunder,2010-10-29,Detroit Pistons,Oklahoma City Thunder,0.0,0.0,0.8571428571428572,0.8571428571428572,2.8281818181818186,3.135333333333333,1.35,1.3659999999999997,4.5,0.0,2.0,0.0,0.0,40.0,85.0,0.47100000000000003,8.0,12.0,0.6669999999999999,16.0,20.0,0.8000000000000002,15.0,28.0,43.0,16.0,1.0,7.0,18.0,27.0,104.0,0.554,0.5179999999999999,0.141,0.2349999999999999,34.10000000000001,60.899999999999984,47.79999999999999,40.0,1.0999999999999999,10.0,16.099999999999998,111.0,112.09999999999997,33.0,85.0,0.38799999999999996,2.0,15.0,0.133,37.0,44.0,0.8409999999999997,18.0,29.0,47.0,16.0,14.0,4.0,12.0,20.0,105.0,0.503,0.4000000000000001,0.17600000000000002,0.5179999999999999,39.10000000000001,65.89999999999999,52.20000000000002,48.5,14.900000000000004,5.5,10.3,112.09999999999997,111.0,0.0,1.0,0.0,1.0
2010-10-29_Golden State Warriors_Los Angeles Clippers,2010-10-29,Golden State Warriors,Los Angeles Clippers,0.0,0.0,1.0,0.8571428571428571,1.3769230769230771,1.3942857142857144,2.787692307692308,2.9907142857142857,-2.0,0.0,1.0,1.0,0.0,43.0,81.0,0.5309999999999999,14.0,24.0,0.5830000000000001,9.0,17.0,0.529,9.0,37.0,46.0,32.0,8.0,7.0,17.0,25.0,109.0,0.6159999999999999,0.6170000000000001,0.29600000000000015,0.21,25.699999999999992,72.5,53.5,74.39999999999999,8.400000000000002,10.8,16.099999999999998,114.0,95.20000000000003,32.0,83.0,0.38600000000000007,5.0,18.0,0.278,22.0,32.0,0.688,14.0,26.0,40.0,17.0,7.0,1.0,16.0,16.0,91.0,0.46900000000000003,0.4160000000000001,0.21700000000000005,0.38600000000000007,27.5,74.29999999999998,46.5,53.100000000000016,7.299999999999998,1.8000000000000005,14.099999999999996,95.20000000000003,114.0,1.0,0.0,1.0,0.0
