unique_game_id,DATE,Home Team,Away Team,HOME_PRIOR_WIN_V_OPP,AWAY_PRIOR_WIN_V_OPP,HOME_IP_AVAIL,AWAY_IP_AVAIL,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close,Home Relative Age Diff,Home All Stars,Away All Stars,Away Underdog,Underdog Win,Home FG,Home FGA,Home FG%,Home 3P,Home 3PA,Home 3P%,Home FT,Home FTA,Home FT%,Home ORB,Home DRB,Home TRB,Home AST,Home STL,Home BLK,Home TOV,Home PF,Home PTS,Home TS%,Home eFG%,Home 3PAr,Home FTr,Home ORB%,Home DRB%,Home TRB%,Home AST%,Home STL%,Home BLK%,Home TOV%,Home ORtg,Home DRtg,Away FG,Away FGA,Away FG%,Away 3P,Away 3PA,Away 3P%,Away FT,Away FTA,Away FT%,Away ORB,Away DRB,Away TRB,Away AST,Away STL,Away BLK,Away TOV,Away PF,Away PTS,Away TS%,Away eFG%,Away 3PAr,Away FTr,Away ORB%,Away DRB%,Away TRB%,Away AST%,Away STL%,Away BLK%,Away TOV%,Away ORtg,Away DRtg,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2017-10-17_Cleveland Cavaliers_Boston Celtics,2017-10-17,Cleveland Cavaliers,Boston Celtics,0.0,0.0,0.5714285714285713,0.714285714285714,1.5372222222222223,1.4844444444444445,2.3738888888888887,2.5911111111111116,4.0,1.0,2.0,1.0,0.0,38.0,83.0,0.4580000000000001,5.0,22.0,0.22699999999999992,21.0,25.0,0.84,9.0,41.0,50.0,19.0,3.0,4.0,17.0,25.0,102.0,0.5429999999999999,0.48799999999999977,0.265,0.30100000000000005,19.600000000000005,82.0,52.100000000000016,50.0,3.0,7.099999999999998,15.300000000000004,102.70000000000003,99.70000000000003,36.0,88.0,0.40899999999999986,8.0,32.0,0.25,19.0,25.0,0.7599999999999999,9.0,37.0,46.0,24.0,11.0,4.0,10.0,24.0,99.0,0.5,0.45499999999999996,0.36399999999999993,0.2839999999999999,18.0,80.40000000000002,47.899999999999984,66.70000000000002,11.099999999999996,6.599999999999998,9.199999999999998,99.70000000000003,102.70000000000003,0.5,0.5,0.5,0.5
2017-10-17_Golden State Warriors_Houston Rockets,2017-10-17,Golden State Warriors,Houston Rockets,0.0,0.0,0.8571428571428572,1.0,1.1994444444444443,1.203333333333333,4.307777777777778,4.270555555555557,1.0,3.0,3.0,0.9444444444444444,0.9444444444444444,43.0,80.0,0.538,16.0,30.0,0.5329999999999997,19.0,21.0,0.9049999999999998,6.0,35.0,41.0,34.0,5.0,9.0,17.0,25.0,121.0,0.6780000000000003,0.638,0.375,0.26299999999999996,15.400000000000002,77.79999999999998,48.79999999999998,79.09999999999998,4.900000000000001,16.1,16.0,118.59999999999997,119.59999999999997,47.0,97.0,0.48500000000000004,15.0,41.0,0.3659999999999999,13.0,19.0,0.6839999999999997,10.0,33.0,43.0,28.0,9.0,5.0,12.0,16.0,122.0,0.5790000000000001,0.562,0.423,0.19600000000000006,22.199999999999992,84.59999999999998,51.20000000000002,59.60000000000001,8.8,10.0,10.199999999999998,119.59999999999997,118.59999999999997,0.5,0.5,0.5,0.5
2017-10-18_Dallas Mavericks_Atlanta Hawks,2017-10-18,Dallas Mavericks,Atlanta Hawks,0.0,0.0,0.714285714285714,1.0,1.3750000000000002,1.4244444444444444,2.911111111111111,2.770555555555555,1.5,0.0,0.0,1.0,1.0,38.0,86.0,0.4420000000000001,17.0,45.0,0.37800000000000006,18.0,21.0,0.8569999999999998,9.0,32.0,41.0,27.0,5.0,4.0,15.0,19.0,111.0,0.5830000000000001,0.5410000000000001,0.5229999999999999,0.24399999999999988,20.0,69.6,45.100000000000016,71.1,5.099999999999999,5.299999999999999,13.599999999999996,112.59999999999997,118.70000000000002,48.0,94.0,0.5109999999999999,9.0,18.0,0.5,12.0,15.0,0.8000000000000003,14.0,36.0,50.0,20.0,11.0,6.0,13.0,18.0,117.0,0.5820000000000002,0.5589999999999999,0.19099999999999995,0.16000000000000003,30.39999999999999,80.0,54.899999999999984,41.70000000000001,11.199999999999996,14.599999999999998,11.400000000000004,118.70000000000002,112.59999999999997,0.5,0.5,0.5,0.5
2017-10-18_Sacramento Kings_Houston Rockets,2017-10-18,Sacramento Kings,Houston Rockets,0.0,0.0,0.5714285714285713,0.8571428571428572,3.6866666666666665,3.288888888888889,1.2561111111111112,1.3072222222222223,-4.0,0.0,3.0,0.0,0.0,42.0,88.0,0.4770000000000001,8.0,23.0,0.3479999999999999,8.0,10.0,0.8000000000000003,9.0,33.0,42.0,19.0,5.0,4.0,17.0,20.0,100.0,0.5410000000000001,0.5229999999999999,0.26100000000000007,0.11400000000000005,22.0,73.29999999999998,48.79999999999998,45.20000000000002,5.200000000000001,10.5,15.5,103.90000000000003,109.09999999999997,33.0,83.0,0.3979999999999999,12.0,45.0,0.267,27.0,29.0,0.9309999999999996,12.0,32.0,44.0,19.0,7.0,3.0,14.0,14.0,105.0,0.5479999999999999,0.46999999999999986,0.5419999999999999,0.3490000000000001,26.699999999999992,78.0,51.20000000000002,57.60000000000001,7.299999999999999,4.599999999999999,12.800000000000004,109.09999999999997,103.90000000000003,0.5,1.0,0.5,1.0
2017-10-18_Washington Wizards_Philadelphia 76ers,2017-10-18,Washington Wizards,Philadelphia 76ers,0.0,0.0,0.714285714285714,1.0,1.302777777777778,1.3300000000000003,3.301111111111111,3.1544444444444446,3.0,2.0,1.0,0.9444444444444444,0.05555555555555555,42.0,97.0,0.4329999999999999,6.0,22.0,0.273,30.0,38.0,0.7889999999999998,16.0,36.0,52.0,21.0,8.0,10.0,9.0,20.0,120.0,0.5280000000000002,0.4640000000000002,0.22699999999999992,0.3920000000000001,30.199999999999996,76.59999999999998,52.0,50.0,7.700000000000001,17.199999999999996,7.299999999999999,115.09999999999997,110.29999999999997,43.0,93.0,0.46199999999999997,15.0,35.0,0.42900000000000005,14.0,19.0,0.737,11.0,37.0,48.0,25.0,6.0,6.0,17.0,28.0,115.0,0.5670000000000001,0.5429999999999999,0.3760000000000001,0.20400000000000007,23.39999999999999,69.79999999999998,48.0,58.10000000000001,5.799999999999998,8.0,14.400000000000002,110.29999999999997,115.09999999999997,0.5,0.5,0.5,0.5
2017-10-19_Los Angeles Lakers_Los Angeles Clippers,2017-10-19,Los Angeles Lakers,Los Angeles Clippers,0.0,0.0,0.8571428571428572,1.0,2.5511764705882354,2.8899999999999997,1.464705882352941,1.3752941176470588,-2.5,0.0,1.0,0.0,0.0,37.0,91.0,0.40700000000000003,4.0,16.0,0.25,14.0,23.0,0.609,12.0,40.0,52.0,21.0,8.0,7.0,19.0,15.0,92.0,0.455,0.42900000000000005,0.17600000000000002,0.25300000000000006,22.199999999999992,70.20000000000002,46.79999999999999,56.79999999999998,7.599999999999998,9.5,15.800000000000004,86.90000000000002,102.0,42.0,107.0,0.39299999999999985,12.0,33.0,0.36399999999999993,12.0,13.0,0.9229999999999999,17.0,42.0,59.0,23.0,12.0,3.0,14.0,20.0,108.0,0.47900000000000004,0.4489999999999999,0.30799999999999994,0.121,29.800000000000008,77.79999999999998,53.20000000000002,54.79999999999998,11.300000000000002,4.0,11.0,102.0,86.90000000000002,0.5,0.5,0.5,0.5
2017-10-19_Oklahoma City Thunder_New York Knicks,2017-10-19,Oklahoma City Thunder,New York Knicks,0.0,0.0,1.0,0.8571428571428572,1.0905882352941179,1.108823529411765,7.121764705882353,6.448235294117646,0.0,2.0,0.0,1.0,0.0,39.0,90.0,0.4329999999999999,11.0,38.0,0.289,16.0,22.0,0.7270000000000002,13.0,28.0,41.0,26.0,14.0,7.0,18.0,22.0,105.0,0.527,0.4939999999999999,0.42199999999999993,0.24399999999999988,30.199999999999992,71.79999999999998,50.0,66.70000000000002,14.199999999999996,12.699999999999998,15.300000000000004,106.20000000000003,85.0,32.0,79.0,0.4050000000000002,7.0,24.0,0.2919999999999999,13.0,19.0,0.6839999999999998,11.0,30.0,41.0,19.0,8.0,4.0,25.0,23.0,84.0,0.481,0.4489999999999999,0.304,0.24100000000000008,28.199999999999992,69.79999999999998,50.0,59.399999999999984,8.099999999999998,7.700000000000002,22.199999999999992,85.0,106.20000000000003,0.5,0.5,0.5,0.5
2017-10-19_Toronto Raptors_Chicago Bulls,2017-10-19,Toronto Raptors,Chicago Bulls,0.0,0.0,1.0,0.5714285714285713,1.0806250000000002,1.0825,8.23125,8.219375,1.5,2.0,0.0,1.0,0.0,39.0,83.0,0.4699999999999998,13.0,29.0,0.4480000000000002,26.0,28.0,0.9290000000000002,13.0,36.0,49.0,26.0,10.0,4.0,17.0,19.0,117.0,0.6140000000000001,0.5479999999999999,0.3490000000000001,0.337,31.0,78.29999999999998,55.70000000000002,66.70000000000002,10.0,7.0,15.099999999999996,117.20000000000003,100.09999999999998,37.0,89.0,0.41600000000000015,10.0,32.0,0.313,16.0,18.0,0.8889999999999998,10.0,29.0,39.0,22.0,7.0,2.0,19.0,23.0,100.0,0.516,0.4720000000000002,0.36000000000000004,0.20199999999999999,21.699999999999992,69.0,44.29999999999999,59.5,7.0,3.700000000000001,16.400000000000002,100.09999999999998,117.20000000000003,0.5,0.5,0.5,0.5
2017-10-20_Dallas Mavericks_Sacramento Kings,2017-10-20,Dallas Mavericks,Sacramento Kings,0.0,0.0,0.8571428571428572,0.7142857142857141,1.4706249999999998,1.435625,2.704375,2.845625,2.0,0.0,0.0,1.0,1.0,31.0,75.0,0.41300000000000003,11.0,33.0,0.3330000000000001,15.0,21.0,0.7140000000000003,7.0,29.0,36.0,19.0,8.0,7.0,12.0,13.0,88.0,0.5220000000000001,0.48700000000000004,0.44000000000000017,0.28000000000000014,14.599999999999996,64.39999999999999,38.7,61.29999999999998,9.099999999999998,10.900000000000004,12.5,100.20000000000003,105.90000000000003,37.0,87.0,0.4249999999999999,10.0,23.0,0.43499999999999983,9.0,13.0,0.6920000000000001,16.0,41.0,57.0,20.0,8.0,3.0,14.0,18.0,93.0,0.5019999999999999,0.4829999999999999,0.2640000000000001,0.149,35.60000000000001,85.40000000000002,61.29999999999998,54.100000000000016,9.099999999999998,7.099999999999998,13.099999999999996,105.90000000000003,100.20000000000003,0.0,0.0,0.0,0.0
2017-10-20_Indiana Pacers_Portland Trail Blazers,2017-10-20,Indiana Pacers,Portland Trail Blazers,0.0,0.0,0.8571428571428572,1.0,2.38375,2.7875,1.596875,1.45125,0.0,1.0,1.0,0.0,0.0,35.0,78.0,0.4489999999999999,4.0,18.0,0.222,22.0,33.0,0.6669999999999999,6.0,33.0,39.0,15.0,1.0,4.0,12.0,17.0,96.0,0.519,0.47400000000000014,0.23099999999999996,0.423,13.0,75.0,43.29999999999999,42.899999999999984,1.0,5.299999999999999,11.5,98.5,117.0,46.0,95.0,0.484,9.0,19.0,0.47400000000000014,13.0,17.0,0.7650000000000001,11.0,40.0,51.0,19.0,5.0,6.0,9.0,26.0,114.0,0.556,0.532,0.20000000000000004,0.17899999999999996,25.0,87.0,56.70000000000002,41.3,5.1,10.0,8.099999999999998,117.0,98.5,1.0,1.0,1.0,1.0
